ip_version,ip_ihl,ip_len,ip_ttl,ip_proto,src_port,dst_port,tcp_flags,payload_len,payload_mean,payload_std,payload_bytes,has_shellcode_pattern,has_suspicious_strings,entropy,printable_ratio
6,13,1164,59,17,1026,11465,45,42,137.64285714285714,75.52729605235177,7cf25f84d1bad97b248290c1cc86f301e2e9246d2e6ee6ee251592db76964f3c7cf6a0125e2218a0f4ce,0,0,5.2494602799216175,0.35714285714285715
4,15,644,49,6,45627,27363,23,28,107.60714285714286,77.07525973530875,b4b0aeb1156cd5c95c0be10105f51910bdb1137b2b7c0f9668524d28,0,0,4.735926350629035,0.32142857142857145
6,14,507,13,1,48680,36069,60,159,125.47169811320755,73.05712517356433,85e528ed0ca0568f8ea2ab348dabe0f72d8722c2b9a7aadfc33cdd4a96763dc79e8128b3374481d8d60dc5be482c03209b44af18192a0cd26e7186a710a4e8733142ea0d4428e66557a594e4fb01d4b06f047d04a30add350af2c83262becfb80e94df1331808ba4b21f011d348f412cc0a22600aa55d5801d8e7285d4e8f43a6d81b1c8b84991683d0a41d48b84eeec55e8783b91e4a52f8aa77474c8da62,0,0,6.696284841967954,0.32075471698113206
6,12,337,91,17,1826,25386,50,243,125.77777777777777,73.69841782645986,9bb71cd4f4ef1b3a9a3022c7b14d27ba2f1dbc6746ad449c4b200504427536269cbc1e76eb96a48d87e025286144afb333f1efc6618a0cc756e1a639852cbf4d8c4cba1085eaa52f0473a69c1ed4279ad8aae03b249d891298dde6a6f67c204f80b465e194e94da0d175fd634bcecad074b5259250167479d9a628fd4de3c15283ec1f79b39d6a045ce8f76494f656654ea286b2ccf9758934fb9f3c0910031b401599662e7899625ef9e632aa5aeb4a83c3e33a7986da7273261b93b8fa1a0cb3ca776ef61f11c61539e6ed75762731a2ef9958bc23b152eedb3375f4fd70bd7fbb10020b454c360c1b85a1d750821f1774a7,0,0,7.127743201099394,0.37037037037037035
6,8,65,49,17,56119,36019,3,46,101.15217391304348,67.29654277291773,c920eb761e0962995faf786a0b99476840abd35c0374dc1e28bb271f2ca312ac25268b70318d0ebb6aa028d71c4b,0,0,5.306170651709187,0.45652173913043476
4,12,518,83,1,47854,55531,12,185,131.62702702702703,69.42229818837767,f33d948aaf91703854ef40c56efab8487b9aa5f2c0a73ee50b1dfd217ecb662eb973d0c24c7185a8924da25e20eb98a2e6d73aee0a6637fb65bde4189f3b26f5305ef1626d6b8177f2f4bd7382d2dde679b48271576f938fca46d20eb4bd96bb4aa7bda3c1712a8f8a15bc2d35cedc51a90348e33e8cc3062909ae8c7c7c64860db45aa68b070968ada94e6839412f405b64ae2ff0a4af989bc6b62536a4fae4a47373cd4e0816772366057b10b5f5eb1eb66478afd38376ff,0,0,6.987979703689388,0.3891891891891892
4,15,840,29,1,54548,11264,47,38,130.42105263157896,60.177645604251694,3ccfe43a7fb96bb83865fa568926587c66216a92366ed4b2992cb9c07f6c93227aae7fd1f471,0,0,5.070167316018233,0.5
4,11,1437,89,6,52963,40011,17,174,121.10344827586206,77.93742472020382,29251845491cb0caea54ef0fdd7bd92d737119b0fc4d77951bc7b2d301582f636d642e6578650fab43dd75bf0336eb7c6725c122d360b9ccda1c19b9e7d72a736736abd5ee94c629e1c6b92db43d2af329d3cc607eae5c7b1e4209d94f084af805e3bd12f8da9d8bcd9235e04723c4d41f147756700b5183670138ea0adc0cdbf139683a05e6ce4fd3cb66c68404d1102b769391e8f72aa6e83f2c11842714ce47e5340f4010afaaa05d919117e9,0,1,6.8953330790950265,0.39080459770114945
4,9,1140,18,17,4473,36968,6,63,132.06349206349208,78.38972094420451,04bf7d0b20036755defe9a548dbfc3f15570a3dd0818bd76ac391f310b6f0e0cb9ecd9d9b8776509c52fe76cf97190dc7962ee4327aae7ccb3e6bfa7d79b19,0,0,5.774821391719543,0.31746031746031744
6,11,373,128,17,17906,27882,17,99,131.07070707070707,79.85178853240097,262a0a5452ed45c20ff23437e165f3c16e5a143457134d1a0e78b7b725439d32f4f0edf04ae9c930d42774ab76c8f1febbc675a28f1ee59f28e1b5da6c2d87fa9195d3d1f887cffc09d7c8fa497d67d54467813fe21dd1200a1c959d2f840a294024e6,0,0,6.338903210966848,0.37373737373737376
6,13,378,22,17,61203,58828,15,49,122.26530612244898,68.21507868206389,53b36dc483023e484cb5175ef5c7d7e264ddb31145cc23e9ba4e826c401bb85462253e9c1f57b3b8dd4500949879ba7880,0,0,5.313589691009832,0.40816326530612246
4,10,848,73,6,7793,50722,2,77,130.1038961038961,69.14554279717875,90d76b430a73762ffb860d3a3e179858f48b603d0eaada87836218b745725ef0f436c3557c8d622487d72566f9fec51680037380b894e9827b7df3ea3d86a563e1848c48fda49afd9b6b785f49,0,0,6.007046280954643,0.4025974025974026
4,5,605,15,17,40439,13381,51,111,125.86486486486487,68.96591225968497,5022df8f711ab8b03ceb60e046d698f34239deee2167029d8c5560191e602cd155fb18522eee4241ed785d43a6953e43f3f098989c8595d0ea522690f45f5dad6e8e851aee5d9893dfb54e0f6096b829eaf3b69ec2dc5f37378a0e636d642e657865aa8e86d1c1231b55966d561070,0,1,6.154600100506381,0.43243243243243246
6,12,873,99,6,34180,48929,5,80,130.175,78.5839956670568,d04ff7110744429c86e8fcd0911465c5d0e1c49843130f74c8f79a4df34e53e9a6f36be0ec2e771e8883af7c89f11002f2912f7f1589f6344f0f4f6e2dc92cca75f80f5cc7fed686f651634d336f471e,0,0,5.943619813556232,0.35
4,12,733,26,1,48617,32525,28,8,170.625,49.08904536655811,b8dbb459bd58d5cb,0,0,3.0,0.25
4,14,865,7,1,9477,29673,5,42,124.73809523809524,71.55951885828345,b2d4ccaf864fcc45859a08d58b40cba85ba3fd6747b33583089a6d5a9a1c532003de2d49f204b7f9575c,0,0,5.183867720346297,0.35714285714285715
4,10,1008,124,17,34739,47220,6,33,120.57575757575758,74.58329909043952,25d36f0dd38f76d8efc14b1ccebabc457f02441f2f9c93d784481229c16902abd0,0,0,4.8625759375402735,0.30303030303030304
4,10,1055,13,6,64944,1632,51,30,132.3,74.56592161749673,ff542060d091c91ee7b0045e11cfb1671cf1fa004c9da3ae62a6a76a7aa1,0,0,4.906890595608519,0.3
4,15,879,89,1,4778,14819,58,207,130.7536231884058,74.71861659329933,358a8f7569e8e84b4de822a46c13d85f1b9545d99428e2fda735d68fb937ac1f91261448cf1425bf2e3036d80acbdfa6d97874cde336252c74e222117f81bf309c87a2a0a093d6ec626bdfc779498a3b8996faecfac9431fba468316667df3c612f347977a61bf273521f2341343dbb8ebbfe52387d81700e4d117dfbe55b94eeb21c9d89b18428345f81ce0eda6457e545934ca2d5ea73e0e1bacd3253a5e8dc1105e69fd69608af08475d09fb4dc7fc398f5090d0de55b12ed42ab6aacaf84013b5c72e44273b8e5bda8baf774de,0,0,6.983058696504342,0.357487922705314
6,13,1138,12,17,61298,43302,10,19,120.15789473684211,78.02581432340853,b30a232e6c44e3a400de75c63efe077197bf83,0,0,4.247927513443585,0.3684210526315789
4,13,1329,11,1,37852,49450,16,248,129.81451612903226,71.83374251335891,50e8528615156d75af3c89c981b7a73c739504cd17873539935d1c9f17831f596cf93755adf1d9f2341885dcbfd9e699ec9490277f6ee8e9b5e2643cfe6245abd3966347e52b1c9dba3727e79ee6e4e3769198b139a494d80b1ba33b65c4677b3beefaa13dbd7f3f66a8f5be02fa671efa06772e582d90683dbcfcad9abdd11f82311c55132b8e565a99c4400ad5af365f4da92348b80b24e7e5ad4f55f5f4596518c788cd1589f442700fc413a0aaa6be23e8c6d5b6447d83423e61e0810e35b4d94f60baa4dc8dcce4dc39585439057c41cd67dc29b4f40e4dd4a744b4cd59157f8be0d8efd87db52d9d513399ea162e765cae74968d9e,0,0,7.16660230823989,0.3588709677419355
4,13,724,92,17,15961,28479,51,152,129.9671052631579,74.43545577096324,e17c81c7cba2dc692fd0b9f261e3fcec69759bddb50d620542dd2dd6807375cbc0aa20ec086290557c6a11d3096b636d642e6578654beed2f140e7ed2aba2c596be72b2c119560644bb80d7f2922b9c691fa12867f92b5b001c5ecae61ebb4fd21a0428f28b220192ffb634ffffec34f9f5bfc9e0070fbc8f07538d0684e1eb5035b03682097711b1aed8cd876b2917c99578421b9129ab5,0,1,6.657306214030314,0.39473684210526316
6,10,636,110,17,63582,25316,8,141,138.17730496453902,74.63578550429524,3209aba9b38e6fdbe4d49541f877145ce68005ffe87ab7fd94f667bf94f3c4ce4d4a60a7e6d64315ff971f7761c4a916cc0fa9abe4662bd079fa4e45617078aa7c5e8c75b1ea39403b14665bee1a978139a419237e9dcaeac1e6dd06ea157e06d8d6aa980c8425962fcf96457fbaf59157a8dcc7e1a8960a3562fe1ee942f9bc3decb60c53dbc34a4bd48424ea,0,0,6.655404809799571,0.3191489361702128
6,14,748,58,6,21835,30914,9,202,124.15346534653466,72.33551647314698,31d6a33e7092340ba8ebd430ff73c060b4c1f64cdd324863eb2b5cead32abf35bfc3f6582337a95918e2b46a8e4c6c15016688cd79bc099c2818873862185d905d10cccb47a3460411c901105067f68daeb7690025750b791a8239c7e4563dcac7844e2c7847b691aa9fb54e237e37afce5636278bc4dd21277be8eaba08428b9cf4c5e923a4835a75ab863db16f62c62bcb3430c1e175da59436637eef905b807ea38c4cfd29816b40d7bcf8eb982a6567a161f4acb1193b61cbc1b7ff95caab56bc545f964677e7dfe,0,0,7.026781408387267,0.400990099009901
6,8,297,59,6,7446,37397,57,239,131.46443514644352,71.37318530323188,e2b79141b9b44e9bcec86c1e64341ff44836d7a4fd444bd680b649a09daafc6c508d204a1940e3fd374943e07c07f5eb9ca5b9334c4c8d963459a79bd6caf4da4b983b8e1a6426d0bb1af0744eec1b69a3b2c03cc2c47d537b20855592e9c0641a7ffddb24baf47f113f0292d332f21dd6c1149c5cdf74f7172c8b51e308b1d8f2c147728a8496ecc88e466d518e092c5490ea325c806eec71449cadb86058d5d222fbab9eae831b6ab909d781c8870e21c9b24fc5cb9d66fd6f80ea2c92999d5a752a46fa500f95ae82b01d182c47998bcb5abecd29093470c52710795bedc863ee3c2cdb224c37d0e2d6e0a46484,0,0,7.136564337267783,0.36401673640167365
6,5,274,36,1,46167,57445,11,90,138.33333333333334,72.13321010463905,fe6a6ed66caffd5a1cf5f12dc243232f565b4b2fc5e24615dc4c7ea81f05ceb8610f5fd7e548a569119dc532b9c9c0787a6bdedee9d1675a71dc33437228707c68aaeab46ad9e7f38776841492e8bb78fc9e20d44ec5aa2ef9b3,0,0,6.2612432351945255,0.43333333333333335
4,10,1141,112,1,38180,46540,47,156,130.73717948717947,71.72634177807495,ada8fe445197cb1b2837c62e4d10eab7dfb54c56fd69096dc8ba29c6ea31f2e2c376602f64ceeb8d378f304ab0c62244d0613ea8e52bf07e4966a77934c995b5223303af546ebf37ebaea01857aac7bb8195435469e73464aaa2a9b8f9f0ae1c0d9c7cd6734961d56ef6f5e9e3ffa6ff0b328a878a97308c278dda67f6073b14270e74917e94fd9af60e404d62ad3a87d6405f50a9343b488e9759b9,0,0,6.735566080972396,0.41025641025641024
6,6,22,65,17,54253,37182,29,44,119.0,70.2042474757501,0a15233f323b78937eb54bef531c6312ffad7a1c6fc0618d55851652a676b34db924d8e7b13cfdab673bbddd,0,0,5.3685225277282065,0.45454545454545453
6,13,1232,124,17,26468,23144,40,241,131.04149377593362,72.52424362322802,4ca0e91781668c6791e581b6f571bccab50d8f04bcd58bdfe550203fb8c299448dfab62aeec5bffccefccdc03ba365b91b87b7b55520a019a949e5ac768f1d644ebb49fa1fb28071c4fb1cf5dd7c4fb9d271bfa217f9ad448a015180ed8669bcf9004d755a5eacffe1775ef7bc2572d80b4cd571bbe07df5f83f55c77cf888543fb9b6db45f998c3173e3f274c709d952709192a1a8b34abd4625cebcb700d4a4eafaa49658f5fe57296cbc4237b57c2cb1629e53b9a9e9a2b5fbe89360ed0397c50d700d78a027d4a054231007c320bbda692815c62ca84b616a8742433bf4788ca027b54edc3cdcfc6e80d9842db191d,0,0,7.049079935795417,0.35269709543568467
4,13,712,84,6,37268,17997,37,22,125.5,64.62602205979204,0d9f41092384bd6f582e689beaef9e48a9b08571baaf,0,0,4.459431618637296,0.36363636363636365
6,7,1257,33,1,12404,36642,57,218,129.87614678899084,72.02515029530325,37919e1b65a16296d395325ddaf07fe3717f237050ab241ebd7875abc8d4de91bc8b72e6834c14246090f96374cb6ab7b0b4c3b9ef1118b10656f61e9219bcdedaa0234676ac9de533b7c60f7667df0cab6da34afeb749d70655f2766cab3313d51a63e8f016eb8e097b07d5082f4846c3199d6900df8680aa866c07de09287bf401b22b730b5951afbb331ba7aed3af8680d088d7beb3f5346c3c77e22bc26746557fd439c28ab521c90878c3e320c6746099b2388889fa28dd593ea46ef9c3e1e4c8d9709b9db308c78d5111f1b3047a3d52ef6384985aa519,0,0,7.062617638868097,0.3348623853211009
4,7,613,124,1,4909,7252,40,207,118.92270531400966,72.59552305452797,640df8abb241e505643682e264291527b039b8b038c8f69c76ca69971299afb1dc7a3935cd338dd224f317413391295f266154d2337fc79c365d15426d135ec94909ba0bdf61373c162d4424e6580c550346953a83b08bbecab42ad54bef9e6fdf120951bb44879566d57c47e9d7a6564afc1170fba7140a592891dcc7917ec5020ada446eafc9b07e0ed1a67e6c3b0ccaf2026c5573118bbc026df4ab987f51c981b8945361a47d4d1972e608e90b3c19739b14c54e9adaac901d4e9db0405d93e7b21f3a94ff26ffba43551e75ec,0,0,6.982576254619753,0.391304347826087
6,14,135,75,17,49969,19429,28,101,129.32673267326732,73.64849738149653,907df6c694eb3b55b01ee96626dc7d2304fff2e041b77bd18808acb6b8f86ee2486b1076b2b11dbcc341e91505ab78979211e18ccdf77e46c4cf1194e73b1f3388059b323ebf7f8b499817b9031de469f0af85a556762abd867b72d06557ed20198b7ba321,0,0,6.393311606492752,0.32673267326732675
4,6,827,107,17,51020,41828,60,85,132.16470588235293,74.02191202750447,fb10e38f8ff71dd7f0be221750a83b444ccfc355961698d4b429d0182ea2d7fb2c99aa17da2525c6bf8c5a8c2f8a503332957271ee4abbcc981e2da552760fcde6f78e066f52becccded4de4ee49c78ab01a867773,0,0,6.056449759667115,0.32941176470588235
4,10,1035,30,6,65134,41789,57,32,106.53125,71.3135612870196,a45d5179a49e0b01051e2211c14cc9383d3757aa02c86b4233c3b64b76efb8d4,0,0,4.9375,0.4375
6,10,1046,111,1,56353,63624,35,180,127.46111111111111,70.75327741830833,b90eb6747ff8a50d7c9412d5cecbbdb44a0dcb20319251820dc98c5cb5870ff1e69303921dc178a16bc89688064a0d938cc68e6cdc06ceffa3efc8c9ef5f5e0433a874b277ccced06cf5f1c1bee609913d733980448c47c5f12d72d4800b588f2c503e0358859a6d490f636d642e6578657f5170c839b1001117cc0da83a31153c4d3feca44524e6c44b5ade99dfad0e2dd9665ddf20c1d746e422d0a7c98198e773846a979f8d8de66dcdd481ae26564e6ba3df,0,1,6.838248982486648,0.35
6,11,1394,125,17,58294,22589,29,207,132.72946859903382,77.08696545274552,ad5f46a6375a9a638d922333d2adf5c69fa12e3da3ecb17ae76d2f4de976a049d50590dcd5d4402d6503c982d706ac636f29201dab20997d0aecc660c7432ff083409bbf7684b7983b2f07bbb2aee192f88d449578c314bc89c2f1fa11ac3326f6b403ebe355c0eac14b0b97332a37c90a0565ba9b9a418bf4b8d98e79a7acec06f82c51c7f281630307101a771823d2213fef7213a1006f1710003be9b1cfa100afecd51c76f8c7f16b7e4393f9f5e7fff67edb60cbe938b3becec3a3f07bd839a72de889470cc5705b9ad00dee64,0,0,7.037382911469735,0.32367149758454106
4,7,247,18,6,7634,44839,57,98,129.03061224489795,73.20121194514064,9f266984a29a99cc9946bc84847acfb5024ed50e10f783e9d7c4578d61c1d188ac36931bfd87708758baa511d5ade5190ce5d8c293aa16c160b09bc9f0df4aab67710ce94dd40ec0c153b308ee520935361f137459f3460774d774344ce2151f696b,0,0,6.203845940987757,0.2857142857142857
6,7,500,80,17,10831,10926,17,28,130.0,67.53411836144116,ed86c874c123c38aac957fe334be451e3495058e4f69d9f987597c1e,0,0,4.593069207771891,0.32142857142857145
4,12,480,16,17,21936,30913,9,18,109.83333333333333,60.16297310915854,ff7dc0338a7e29636d64909090650e3c0185,1,0,3.9057645846554525,0.5
4,11,273,91,1,62624,24737,38,102,125.7156862745098,67.93196963903543,43e4a18444aba575f6775d8ca2a1a5db7d6e6c12b81d931848f2709e87035f7116127dccf7a453a6875f509c17aa1efe345704d88ba682bbb107430b459d80c4a1c0229e681cf6beb0e136e030be7f9519bc826c446510969d3ab4b772182f7730f8f5738bc8,0,0,6.2728676213620504,0.3235294117647059
4,11,981,5,17,39217,63618,56,171,122.67836257309942,71.56387201259999,5adb7b6674616393fcc7be198f8a7c5211e73afb7dfcd6f23f2c1c8d43836e3d3bdd339e39552a85e168674ebf71c16bf6b479d444570062091085ce0d815e1f71146e44d4dea9b54fd92eacf3db4280036a1c3bebeedcb39de0579c039eb69eedefc6de7577a7c1740d86e75b79316e0ba6451b44243a07fee693b9c017636d642e657865727b9090909d8c2ab6ddd830720205231fda632fccc2e9b22a8a967f372a407a2a2e700f32e6,1,1,6.879028155310356,0.4327485380116959
6,7,422,69,6,54540,64569,51,1,93.0,0.0,5d,0,0,-0.0,1.0
4,7,1277,50,6,7007,53023,54,242,121.69834710743801,74.29328132584068,598b4b664f4f0c33c0bd76d03f5558588d4b41a16c962a0d82915221ed3d43f6bbe69b943d8534aedfc57a6e18104eb6b00058c2f021ca00e359f267f319181f314327b1f762f00398f0a2e6d4095c683e527dbae13d4d048b53cd82d4563b7b6b43fe910ab7bf00845912ffafa52fafbc131f864acdfac223ebf676aaa45efc3ae161218c6cf438a08d54381fac1d185b54d200eed3b0d3f1fdaed61ca354aaf6d7b1cf9cddb8603ec2ef38bddb352e86aaec24f30a23524171d208ae4b02552e5c8815f52e27255036c8356631e7c4de5c62420dd461a2a13d5959b418aa8a44559b312286f03a546c021ba3627582473b,0,0,7.04302644795417,0.41735537190082644
6,14,408,9,1,26745,40413,2,195,130.56410256410257,73.73667454471051,a649a5751c657ea365db25baeb311c8f874aad95acdff03befe502293efee55c5be7a678fbdd89036a9323b17c9b64986eb5a74736bab45cda2875eea3b88c3dc9b55b3f457476982c76514527863c6f98740fcc96bd5bfe2323800222c2a23adc0e063ebfc9365e33891bac23d12def5f640cd32ac2e870980bdf64c731f50b1df8b4b9ee18b043b28000b85bd73bd7d8caeaadedb934deffd1420531ef135cd31e19d1cde25eddac63ccc017ccede26d47d69a21d48f313077898fada20a4a906ea6,0,0,6.850669416202766,0.36923076923076925
6,10,493,21,1,27573,30194,17,43,139.34883720930233,76.40494435508563,6ca660a9be3648f6f203efa31ff3b7196d4fe1137fa3a0f3dac28a142f4d8bfb61e8791348f1e082c2a33c,0,0,5.12963946395411,0.27906976744186046
6,12,1028,72,1,7228,30136,62,214,137.15420560747663,71.23411156557766,729ec68e967f827a6b1680e548279d75d253c1957ed6d997f52c139ad7db56ae01538a4fe7cb9055d8faeced7eef04f369b3a10358d17fccef3635e0a4b5a8b8d4dda491bf691b77ddfdc1d5aab731d6bbd70cd26ba7fe35bf8dded15e6ab005dcd2b78d4d3080a71f5705cf63234e4a4428c8097bbbc467c7dc1e84f64e35f74db20d7ce2c09618d272bb43227cbe8006b44ad1b84e8ff4c59aa105875978cce0639be3f151348a992b31d43ae772517913455b3389017266526f6ba7f520347619bd8be1b1a10e53f5a9d5ae1dc02eac11dee373c8,0,0,7.085841927878724,0.3317757009345794
6,7,141,8,6,43230,27813,38,44,118.1590909090909,74.33644132095955,ac34f257a6a57bc9541c863231ab40eb96a86e2b0117b37772a0f43becbeda9f059f69750f4db20c180a38f5,0,0,5.4139770731827515,0.36363636363636365
6,15,757,13,1,50147,49827,32,145,124.4,75.32681896358304,e11d9b70388a6f8510d8883b5d125112e1ad6a3e0cafa9640657da05994750057f144679ed1e9b549d81e54fb03897a5f7c1bba56ccd7ec2ea44a97d0bb0883da2bfa162b8f5ee0217eb9bbbdb08eef0245da7830af1e79b517a1e605d5c35ef8b4b7ca8038a6a1fcb1e002ee57a3ff065910fa07726baef2535eedfd479400f30a9b29e27ebc2f66a4fd30f26e546e713,0,0,6.605535210600147,0.3448275862068966
6,10,275,57,1,22645,52416,27,62,123.79032258064517,72.03071412470723,fa676dcf5f242e6d9489999bf03b4312f6f44ccf5f931c0a237e29e47bada74765130842a1fcee9bb3a93829ba3895075360d8a1f04398d5bd11616a777f,0,0,5.663873729741712,0.41935483870967744
4,9,1368,73,1,25597,51725,20,238,134.9453781512605,73.28384696873981,c186d262b1c4b12604e2d3d0df0604bdd55b5ac5957736f5793617e39069a9c812665e451c3f520374ccf7e3ac7ac2cf8c4dbde19f08c202796b6b29f461cadf9d6c71cba12c1f116d46c2e272d3c747f5b804dff9bc84cbb8f4b127f2348fe2c09bef6c38b3a8f177e965dbd112761eff49818948a5e3a8bbc9e6a406e37068b12e1d3a227323ff99a589f2a855029d70f687fd02b8596b6cf1d8cce8dd611b2a68cde77d5cdd84ea80a9506c9b55264fdd549778b7da653740d48c6aacb68c53d273bb251862203d032cc9281c13d8e7e1446afc6815b006b66c7bce1f48f43171864f896024c8517d615fb7f6,0,0,7.109385187648746,0.3739495798319328
4,13,692,128,1,57152,12964,12,252,126.76190476190476,74.90236275030469,e205106d123ca47284c644bab0346bab6ca51e45d511b290e7265fe9bcaf7c359ca5dba6ea7de5af84efb3f58de3012536daec26a3f480dadefe2600b9fbe8fde71e40439bfccc4c4707134d295fcd120ea14d421d349cb566b649b4b83715fc83c56f20ebaa28042e128675b2f5fb8543f7e50525b80b64b19cf98a3382416c77207ffa1ba7960376e261921ea658ff77cd0e2f52476cfa67b784356235f21e31be66e5c8847d34e65669ac6f8681468facb9857707553b38ab373083783613beb1bdfe6aac5ad3becb34cf4f4a5e997875fd067907afb0aa5feb78a44ec81de90925a8aff366e788211b30d379549413e12272997f101a75ea26cc,0,0,7.151572780505411,0.36904761904761907
6,15,59,7,6,13836,62501,62,9,88.55555555555556,72.12044110161389,b5c20b19012942a76f,0,0,3.169925001442312,0.3333333333333333
6,7,1140,5,6,32571,43361,5,60,127.53333333333333,74.47940804156691,4d70fa7aa08e1cf9133d114eb0fdba74884c3cc8dba63606feb486224a5a4332c26ce2c7a7c8219ce926055721bfd829e39761c95bff4294b299442c,0,0,5.840223928941851,0.4166666666666667
6,11,614,90,17,59571,63234,60,178,125.45505617977528,75.86742355966172,d397aa2de6e463045cd65e17b7eef20ed8c455e0ca177795aefd159bcda3716a38604cb4af1fa990c393254f0c1a5581075c13e409e4b668acc3ed0ce8d6255106998450f47517b8cbeae341e6029a1eee8d888a162992abcf59921f978cdebecd66102e69c63b8c42070706a78177f059b5600ed782e6291b9f554c535f08fb575f65d5e410780c9d247633cc4e81b18dfc6f3b2687c0779a0735a3947c3d8363c8fdcafd1b45a22729f510b913ddf4b697,0,0,6.837818402754967,0.3089887640449438
6,12,537,94,6,57021,53545,1,181,122.25414364640883,73.96409123502066,546dbc7e5909bdbe8cc493d228f77a4248c941004239c6f1b697b1d4ed16101ea83ee690df76072b0d07ac38034f5295098c5b5c48adc8e197105234ea82de61c2f718e114d00a735f5cb243d52a35dc3845b7a6c791be5fb7bc2fd7b85ae4ad180f0e2cdc53004c562d0072d347ab2ad914b2f76931099ed4ca402b5bf5811883aab551da133be56a3246f564a255508ab75ab85cfc04285591b8a2657f9bee6b9a97c54269bca21b5d4e3b0748f8f1e0a88fb82c,0,0,6.864162737768499,0.3756906077348066
6,13,1049,3,17,42699,17573,31,10,150.3,78.9430807607608,60ccbab1fce6d3115f23,0,0,3.321928094887362,0.3
4,12,1206,81,1,48032,41216,22,159,127.76100628930817,72.71659981252945,9c3c35992310babee486598f2524533c437a6b0a171bbef03922baeba7def28fca7593103c0d649da7ce4a8fc8f92f12d9d6ee77b604edf62db3fa4cfc6cea72039e2df9cd275bb198b47dd1ad32c47f289b91c1189acf230e16cfd55d44afb569f0f00785cfeb4d0b90ac8e833666399188a393873a8da2693926fb989870cf2770178c047c8a60e14ec2aa6b2eb2d42c928bf51e9650768ce9172347cf52,0,0,6.841852433337302,0.34591194968553457
6,15,20,85,1,50164,51518,9,3,144.0,0.0,909090,1,0,-0.0,0.0
4,6,619,42,6,14756,65494,33,184,128.22826086956522,74.4459394257029,008f4a40d21289f6d4ef9ad9862878efbf6d62737ce92bb1c33ecf0ae2ef0c5c3dd6f40eff58635bb299ac42ff4c08055d9a425cc909b3c5262c11efa0c0e06b07aa015094cf12b5fbecf386616abe2e4ac1857e62d1b5964cf2615dacb7e3c94e56710205891850cee0f4e19e25b8e1e3647974f9a6ad8d6a932be23fac6cefc6b377003cd269684c502521301f36fd0e7f947de46eaf8364f37726b7610a15588a57b957107d99dd51bcb684227c26ad3c2108d5d4962c,0,0,6.852996314832808,0.391304347826087
6,9,923,17,6,6829,9009,45,21,121.19047619047619,81.9318061663357,18bc2ed09e1bb1871f4c2eece9d5e94f0191cc0c49,0,0,4.20184123230257,0.23809523809523808
6,6,435,59,6,50461,17255,42,21,143.38095238095238,76.8842520196222,c3c7f1d6e243fa6066833a07b9e3b95ac116c2126f,0,0,4.297079327540666,0.2857142857142857
4,9,1161,103,1,59008,19421,2,229,131.235807860262,74.32312511866095,c0891f3b9f5c17f924e3e47e91e5548c925e7117536b7375655083fddb16c9caf177149e06e67a763635967d6cd1030a71e80ce4dfb88f903f2bbe6fe3f0e52b05d8019a621f5fbbdffaaa8dcc965bdead732eb14b1d1495aa7280b1bfd4a8b21999c1ce642d83fbe1409ccbaea044b7288be57a3ac3a6eb0406ab6f55d1f157237e592b64b4410aa77f61a33e2b3cec647452c0811da21fa2f328319a870c71cafe3832128e58eec7d2ea3ce5bc8d09f2679f25fa7932a8c1d54008e4d7830ac5f2b9338bae0222e6eee868e25033585943358b11f5f6cc79049cd955d5179a7cf1d15277,0,0,7.165388231224464,0.3537117903930131
6,6,60,73,6,38822,35567,2,227,135.08370044052865,72.98250981385641,fde9c6236d60691d2ec81497f0900ee80afea8ba265489b9622f8b2c0142cc0132cdde662e4f850e1ca17af25cdc2fd9fb641062c070e1669c6c7e86dd533e17635dddb7fac08982fc3e5f8c93d176882b56ca5ac026db77b1d9de88b7a5d471b3eadf5bf64fb048b71fc21909fdb3a2d7c4b22752c5df51b5719c7742d9c99ac5f5b4e7fd6cdffe2ae7d64b727cd4bd8c708fcba28e3b3237d9fbebd0316040bbac18c1aa560a8d4d90fb2078e85f0f8385ff223ff48983492b2752b9b07b9bc6ad24a8c6842bdfe6264fed744db55955147a1d2af133f067602fc55101be06c69185,0,0,7.096092374832215,0.3744493392070485
4,12,1242,65,1,58703,30550,30,182,134.12637362637363,73.59549725709952,aeaee38594729a85a542e691a9708e3efc228ab0d3539086fce71ffbb711e8c4cd20d1d095800a6bb9c2a538d2a8e932ac087e006b51e1671b4230280baeab6325bcc3c69a755f57c9d521aaf02f4bf9f9f98c91437abab373e1112e316e3ff0c8ce0f55ca435d8f02b0ed53cc32fd68260bb3e719f0a31294080557b93b8ed7baf387ad81e61275f6f9a7f65d00366b66f4292691e79c8550de0a2286a49b664997a2b59d67d182489dc4d11d1d765d5cbadae79020,0,0,6.848239145598106,0.31868131868131866
4,8,1095,58,1,57296,32190,14,72,110.56944444444444,64.93946462943796,cdb7b4150f07ca89195f3d888032f569a7ab330e070144636d642e6578659ee0b05b930a68575f1cc62dd37123eddbb8669090909ac2882bc25cac843b7e035788105e2a48af7943,1,1,5.898955904159996,0.4305555555555556
